feature,mean,std,count,cv
ret_21d_377973241_lag_1,0.0,0.0,2,
ret_21d_377973241_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_377973241_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_377973241_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_377973241_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_377973241_lag_1_roll_std_5,0.0,0.0,2,
ret_21d_377973241_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_377973241_lag_21,0.0,0.0,2,
ret_21d_377973241_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_377973241_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_377973241_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_377973241_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_377973241_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_377973241_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_377973241_lag_5,0.0,0.0,2,
ret_21d_377973241_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_377973241_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_377973241_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_377973241_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_377973241_lag_5_roll_std_5,0.0,0.0,2,
ret_21d_377973241_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_377973241_roll_mean_21,0.0,0.0,2,
ret_21d_377973241_roll_mean_5,0.0,0.0,2,
ret_21d_377973241_roll_mean_63,0.0,0.0,2,
ret_21d_377973241_roll_std_21,0.0,0.0,2,
ret_21d_377973241_roll_std_5,0.0,0.0,2,
ret_21d_377973241_roll_std_63,0.0,0.0,2,
ret_21d_378154061,0.0,0.0,2,
ret_21d_378154061_lag_1,0.0,0.0,2,
ret_21d_378154061_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_378154061_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_378154061_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_378154061_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_378154061_lag_1_roll_std_5,0.0,0.0,2,
ret_21d_378154061_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_378154061_lag_21,0.0,0.0,2,
ret_21d_378154061_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_378154061_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_378154061_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_378154061_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_378154061_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_378154061_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_378154061_lag_5,0.0,0.0,2,
ret_21d_378154061_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_378154061_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_378154061_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_378154061_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_378154061_lag_5_roll_std_5,0.0,0.0,2,
ret_21d_378154061_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_378154061_roll_mean_21,0.0,0.0,2,
ret_21d_378154061_roll_mean_5,0.0,0.0,2,
ret_21d_378154061_roll_mean_63,0.0,0.0,2,
ret_21d_378154061_roll_std_21,0.0,0.0,2,
ret_21d_378154061_roll_std_5,0.0,0.0,2,
ret_21d_378154061_roll_std_63,0.0,0.0,2,
ret_21d_378705762,0.0,0.0,2,
ret_21d_378705762_lag_1,0.0,0.0,2,
ret_21d_378705762_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_378705762_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_378705762_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_378705762_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_378705762_lag_1_roll_std_5,0.0,0.0,2,
ret_21d_378705762_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_378705762_lag_21,0.0,0.0,2,
ret_21d_378705762_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_378705762_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_378705762_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_378705762_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_378705762_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_378705762_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_378705762_lag_5,0.0,0.0,2,
ret_21d_378705762_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_378705762_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_378705762_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_378705762_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_378705762_lag_5_roll_std_5,0.0,0.0,2,
ret_21d_378705762_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_378705762_roll_mean_21,0.0,0.0,2,
ret_21d_378705762_roll_mean_5,0.0,0.0,2,
ret_21d_378705762_roll_mean_63,0.0,0.0,2,
ret_21d_378705762_roll_std_21,0.0,0.0,2,
ret_21d_378705762_roll_std_5,0.0,0.0,2,
ret_21d_378705762_roll_std_63,0.0,0.0,2,
ret_21d_378706271,0.0,0.0,2,
ret_21d_378706271_lag_1,0.0,0.0,2,
ret_21d_378706271_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_378706271_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_378706271_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_378706271_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_378706271_lag_1_roll_std_5,0.0,0.0,2,
ret_21d_378706271_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_378706271_lag_21,0.0,0.0,2,
ret_21d_378706271_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_378706271_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_378706271_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_378706271_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_378706271_lag_21_roll_std_5,1.466935e-05,2.0745594e-05,2,1.4142135
ret_21d_378706271_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_378706271_lag_5,0.0,0.0,2,
ret_21d_378706271_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_378706271_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_378706271_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_378706271_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_378706271_lag_5_roll_std_5,0.0,0.0,2,
ret_21d_378706271_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_378706271_roll_mean_21,0.0,0.0,2,
ret_21d_378706271_roll_mean_5,0.0,0.0,2,
ret_21d_378706271_roll_mean_63,0.0,0.0,2,
ret_21d_378706271_roll_std_21,0.0,0.0,2,
ret_21d_378706271_roll_std_5,0.0,0.0,2,
ret_21d_378706271_roll_std_63,0.0,0.0,2,
ret_21d_383176829,0.0,0.0,2,
ret_21d_383176829_lag_1,0.0,0.0,2,
ret_21d_383176829_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_383176829_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_383176829_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_383176829_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_383176829_lag_1_roll_std_5,0.0,0.0,2,
ret_21d_383176829_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_383176829_lag_21,0.0,0.0,2,
ret_21d_383176829_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_383176829_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_383176829_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_383176829_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_383176829_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_383176829_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_383176829_lag_5,0.0,0.0,2,
ret_21d_383176829_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_383176829_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_383176829_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_383176829_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_383176829_lag_5_roll_std_5,0.0,0.0,2,
ret_21d_383176829_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_383176829_roll_mean_21,0.0,0.0,2,
ret_21d_383176829_roll_mean_5,0.0,0.0,2,
ret_21d_383176829_roll_mean_63,0.0,0.0,2,
ret_21d_383176829_roll_std_21,0.0,0.0,2,
ret_21d_383176829_roll_std_5,0.0,0.0,2,
ret_21d_383176829_roll_std_63,0.0,0.0,2,
ret_21d_39351128,0.0,0.0,2,
ret_21d_39351128_lag_1,0.0,0.0,2,
ret_21d_39351128_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_39351128_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_39351128_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_39351128_lag_1_roll_std_21,4.9190687e-05,6.956614e-05,2,1.4142135
ret_21d_39351128_lag_1_roll_std_5,0.0,0.0,2,
ret_21d_39351128_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_39351128_lag_21,0.0,0.0,2,
ret_21d_39351128_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_39351128_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_39351128_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_39351128_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_39351128_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_39351128_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_39351128_lag_5,0.0,0.0,2,
ret_21d_39351128_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_39351128_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_39351128_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_39351128_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_39351128_lag_5_roll_std_5,0.0,0.0,2,
ret_21d_39351128_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_39351128_roll_mean_21,0.0,0.0,2,
ret_21d_39351128_roll_mean_5,0.0,0.0,2,
ret_21d_39351128_roll_mean_63,0.0,0.0,2,
ret_21d_39351128_roll_std_21,0.0,0.0,2,
ret_21d_39351128_roll_std_5,0.0,0.0,2,
ret_21d_39351128_roll_std_63,0.0,0.0,2,
ret_21d_39458342,6.5138033e-06,9.211909e-06,2,1.4142135
ret_21d_39458342_lag_1,5.378489e-05,7.606332e-05,2,1.4142135
ret_21d_39458342_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_39458342_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_39458342_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_39458342_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_39458342_lag_1_roll_std_5,5.900886e-05,8.345113e-05,2,1.4142135
ret_21d_39458342_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_39458342_lag_21,0.0,0.0,2,
ret_21d_39458342_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_39458342_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_39458342_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_39458342_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_39458342_lag_21_roll_std_5,3.2721866e-05,4.6275705e-05,2,1.4142135
ret_21d_39458342_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_39458342_lag_5,0.0,0.0,2,
ret_21d_39458342_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_39458342_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_39458342_lag_5_roll_mean_63,0.014834739,0.015084502,46,1.0168364
ret_21d_39458342_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_39458342_lag_5_roll_std_5,0.0,0.0,2,
ret_21d_39458342_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_39458342_roll_mean_21,0.0,0.0,2,
ret_21d_39458342_roll_mean_5,0.0,0.0,2,
ret_21d_39458342_roll_mean_63,0.0,0.0,2,
ret_21d_39458342_roll_std_21,0.0,0.0,2,
ret_21d_39458342_roll_std_5,3.7508304e-05,5.304475e-05,2,1.4142135
ret_21d_39458342_roll_std_63,0.0,0.0,2,
ret_21d_39561547,0.0,0.0,2,
ret_21d_39561547_lag_1,0.0,0.0,2,
ret_21d_39561547_lag_1_roll_mean_21,0.012421311,0.010471102,46,0.8429949
ret_21d_39561547_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_39561547_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_39561547_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_39561547_lag_1_roll_std_5,0.0,0.0,2,
ret_21d_39561547_lag_1_roll_std_63,0.00021099098,0.00029838632,2,1.4142137
ret_21d_39561547_lag_21,0.00015430959,0.0002182267,2,1.4142135
ret_21d_39561547_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_39561547_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_39561547_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_39561547_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_39561547_lag_21_roll_std_5,4.761419e-05,6.733663e-05,2,1.4142135
ret_21d_39561547_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_39561547_lag_5,0.0,0.0,2,
ret_21d_39561547_lag_5_roll_mean_21,0.0014462002,0.0020452358,2,1.4142135
ret_21d_39561547_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_39561547_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_39561547_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_39561547_lag_5_roll_std_5,0.0,0.0,2,
ret_21d_39561547_lag_5_roll_std_63,0.0030486775,0.0017766817,2,0.5827713
ret_21d_39561547_roll_mean_21,0.0034684313,0.004905103,2,1.4142137
ret_21d_39561547_roll_mean_5,0.0,0.0,2,
ret_21d_39561547_roll_mean_63,0.0,0.0,2,
ret_21d_39561547_roll_std_21,0.0,0.0,2,
ret_21d_39561547_roll_std_5,0.0,0.0,2,
ret_21d_39561547_roll_std_63,0.0,0.0,2,
ret_21d_39734352,0.0033047337,0.0034829413,2,1.0539249
ret_21d_39734352_lag_1,0.0,0.0,2,
ret_21d_39734352_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_39734352_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_39734352_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_39734352_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_39734352_lag_1_roll_std_5,0.0,0.0,2,
ret_21d_39734352_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_39734352_lag_21,0.0,0.0,2,
ret_21d_39734352_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_39734352_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_39734352_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_39734352_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_39734352_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_39734352_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_39734352_lag_5,0.0,0.0,2,
ret_21d_39734352_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_39734352_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_39734352_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_39734352_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_39734352_lag_5_roll_std_5,0.0,0.0,2,
ret_21d_39734352_lag_5_roll_std_63,0.0020393129,0.0028840238,2,1.4142135
ret_21d_39734352_roll_mean_21,0.00021292262,0.00030111807,2,1.4142137
ret_21d_39734352_roll_mean_5,0.0,0.0,2,
ret_21d_39734352_roll_mean_63,0.0,0.0,2,
ret_21d_39734352_roll_std_21,0.0,0.0,2,
ret_21d_39734352_roll_std_5,2.2919618e-05,3.2413234e-05,2,1.4142135
ret_21d_39734352_roll_std_63,0.0,0.0,2,
ret_21d_39767366,7.296805e-05,0.000103192404,2,1.4142135
ret_21d_39767366_lag_1,0.000120825905,6.4303786e-06,2,0.053220198
ret_21d_39767366_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_39767366_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_39767366_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_39767366_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_39767366_lag_1_roll_std_5,0.0,0.0,2,
ret_21d_39767366_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_39767366_lag_21,0.00040732767,0.00057604833,2,1.4142137
ret_21d_39767366_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_39767366_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_39767366_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_39767366_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_39767366_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_39767366_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_39767366_lag_5,0.0,0.0,2,
ret_21d_39767366_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_39767366_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_39767366_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_39767366_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_39767366_lag_5_roll_std_5,0.0,0.0,2,
ret_21d_39767366_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_39767366_roll_mean_21,0.0,0.0,2,
ret_21d_39767366_roll_mean_5,0.0,0.0,2,
ret_21d_39767366_roll_mean_63,0.0,0.0,2,
ret_21d_39767366_roll_std_21,0.0,0.0,2,
ret_21d_39767366_roll_std_5,0.0,0.0,2,
ret_21d_39767366_roll_std_63,0.0,0.0,2,
ret_21d_401943588,0.0,0.0,2,
ret_21d_401943588_lag_1,0.0,0.0,2,
ret_21d_401943588_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_401943588_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_401943588_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_401943588_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_401943588_lag_1_roll_std_5,0.0003912013,3.7640366e-05,2,0.09621739
ret_21d_401943588_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_401943588_lag_21,0.0,0.0,2,
ret_21d_401943588_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_401943588_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_401943588_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_401943588_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_401943588_lag_21_roll_std_5,5.9785303e-05,8.454919e-05,2,1.4142135
ret_21d_401943588_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_401943588_lag_5,0.0,0.0,2,
ret_21d_401943588_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_401943588_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_401943588_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_401943588_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_401943588_lag_5_roll_std_5,0.0,0.0,2,
ret_21d_401943588_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_401943588_roll_mean_21,0.0,0.0,2,
ret_21d_401943588_roll_mean_5,0.0,0.0,2,
ret_21d_401943588_roll_mean_63,0.0,0.0,2,
ret_21d_401943588_roll_std_21,0.0,0.0,2,
ret_21d_401943588_roll_std_5,0.0,0.0,2,
ret_21d_401943588_roll_std_63,0.0,0.0,2,
ret_21d_402038094,0.0,0.0,2,
ret_21d_402038094_lag_1,0.0,0.0,2,
ret_21d_402038094_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_402038094_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_402038094_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_402038094_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_402038094_lag_1_roll_std_5,0.0,0.0,2,
ret_21d_402038094_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_402038094_lag_21,0.0,0.0,2,
ret_21d_402038094_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_402038094_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_402038094_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_402038094_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_402038094_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_402038094_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_402038094_lag_5,0.0,0.0,2,
ret_21d_402038094_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_402038094_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_402038094_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_402038094_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_402038094_lag_5_roll_std_5,0.0,0.0,2,
ret_21d_402038094_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_402038094_roll_mean_21,0.0,0.0,2,
ret_21d_402038094_roll_mean_5,0.0,0.0,2,
ret_21d_402038094_roll_mean_63,0.0,0.0,2,
ret_21d_402038094_roll_std_21,0.0,0.0,2,
ret_21d_402038094_roll_std_5,0.0,0.0,2,
ret_21d_402038094_roll_std_63,0.0,0.0,2,
ret_21d_4027348,0.0,0.0,2,
ret_21d_4027348_lag_1,0.0,0.0,2,
ret_21d_4027348_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_4027348_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_4027348_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_4027348_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_4027348_lag_1_roll_std_5,0.0,0.0,2,
ret_21d_4027348_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_4027348_lag_21,2.7789474e-05,3.9300252e-05,2,1.4142135
ret_21d_4027348_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_4027348_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_4027348_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_4027348_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_4027348_lag_21_roll_std_5,1.5574962e-05,2.2026323e-05,2,1.4142135
ret_21d_4027348_lag_21_roll_std_63,0.0028252888,0.0039955615,2,1.4142135
ret_21d_4027348_lag_5,0.0,0.0,2,
ret_21d_4027348_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_4027348_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_4027348_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_4027348_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_4027348_lag_5_roll_std_5,7.194296e-05,5.065115e-05,2,0.70404595
ret_21d_4027348_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_4027348_roll_mean_21,0.0,0.0,2,
ret_21d_4027348_roll_mean_5,0.0,0.0,2,
ret_21d_4027348_roll_mean_63,0.0,0.0,2,
ret_21d_4027348_roll_std_21,0.0,0.0,2,
ret_21d_4027348_roll_std_5,5.77974e-06,8.173787e-06,2,1.4142137
ret_21d_4027348_roll_std_63,0.0,0.0,2,
ret_21d_403312972,0.0,0.0,2,
ret_21d_403312972_lag_1,0.0,0.0,2,
ret_21d_403312972_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_403312972_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_403312972_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_403312972_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_403312972_lag_1_roll_std_5,0.0,0.0,2,
ret_21d_403312972_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_403312972_lag_21,0.0,0.0,2,
ret_21d_403312972_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_403312972_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_403312972_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_403312972_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_403312972_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_403312972_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_403312972_lag_5,0.0,0.0,2,
ret_21d_403312972_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_403312972_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_403312972_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_403312972_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_403312972_lag_5_roll_std_5,0.0,0.0,2,
ret_21d_403312972_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_403312972_roll_mean_21,0.0,0.0,2,
ret_21d_403312972_roll_mean_5,0.0,0.0,2,
ret_21d_403312972_roll_mean_63,0.0,0.0,2,
ret_21d_403312972_roll_std_21,0.0,0.0,2,
ret_21d_403312972_roll_std_5,0.0,0.0,2,
ret_21d_403312972_roll_std_63,0.0,0.0,2,
ret_21d_404431010,0.0,0.0,2,
ret_21d_404431010_lag_1,0.0,0.0,2,
ret_21d_404431010_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_404431010_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_404431010_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_404431010_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_404431010_lag_1_roll_std_5,0.0,0.0,2,
ret_21d_404431010_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_404431010_lag_21,0.0,0.0,2,
ret_21d_404431010_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_404431010_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_404431010_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_404431010_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_404431010_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_404431010_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_404431010_lag_5,0.0,0.0,2,
ret_21d_404431010_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_404431010_lag_5_roll_mean_5,7.049442e-05,9.969416e-05,2,1.4142135
ret_21d_404431010_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_404431010_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_404431010_lag_5_roll_std_5,0.0,0.0,2,
ret_21d_404431010_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_404431010_roll_mean_21,0.0,0.0,2,
ret_21d_404431010_roll_mean_5,0.0,0.0,2,
ret_21d_404431010_roll_mean_63,0.0,0.0,2,
ret_21d_404431010_roll_std_21,0.0,0.0,2,
ret_21d_404431010_roll_std_5,0.0,0.0,2,
ret_21d_404431010_roll_std_63,0.0,0.0,2,
ret_21d_404432212,0.0,0.0,2,
ret_21d_404432212_lag_1,0.0,0.0,2,
ret_21d_404432212_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_404432212_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_404432212_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_404432212_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_404432212_lag_1_roll_std_5,0.0,0.0,2,
ret_21d_404432212_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_404432212_lag_21,0.0,0.0,2,
ret_21d_404432212_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_404432212_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_404432212_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_404432212_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_404432212_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_404432212_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_404432212_lag_5,0.0,0.0,2,
ret_21d_404432212_lag_5_roll_mean_21,0.0,0.0,2,
