feature,importance,date
financials_4430_ytd_2649625_roll_mean_63,0.0,2018-03-05
financials_4430_ytd_2587303_lag_1_roll_mean_5,0.0,2018-03-05
ret_21d_401943588_roll_std_5,0.0,2018-03-05
ret_21d_325920330_lag_5_roll_mean_63,0.0,2018-03-05
ret_21d_302847937_roll_mean_21,0.0,2018-03-05
ret_21d_2627939_lag_1_roll_std_5,0.0,2018-03-05
ret_21d_2626322_lag_21_roll_std_63,0.0,2018-03-05
financials_43898_ytd_2642215_lag_5_roll_mean_21,0.0,2018-03-05
ret_21d_308117390_roll_mean_63,0.0,2018-03-05
financials_4197_ytd_266255451_lag_1_roll_std_5,0.0,2018-03-05
ret_21d_2651868_lag_5_roll_mean_5,0.0,2018-03-05
ret_21d_2616577_lag_21,0.0,2018-03-05
ret_21d_8591648_lag_1,0.0,2018-03-05
ret_21d_30686653_lag_5_roll_std_5,0.0,2018-03-05
financials_4430_ytd_2595361_lag_5_roll_mean_21,0.0,2018-03-05
ret_21d_2639356_lag_5_roll_mean_63,0.0,2018-03-05
ret_21d_117910962_lag_5_roll_mean_21,0.0,2018-03-05
ret_21d_21919882_roll_mean_63,0.0,2018-03-05
ret_21d_2657398_lag_5_roll_std_63,0.0,2018-03-05
ret_21d_10848661_lag_1_roll_mean_5,0.0,2018-03-05
ret_21d_2628485_lag_5_roll_std_21,0.0,2018-03-05
financials_4430_ytd_2586546_lag_21_roll_mean_5,0.0,2018-03-05
ret_21d_30686653_lag_21,0.0,2018-03-05
ret_21d_2595828_lag_21_roll_std_21,0.0,2018-03-05
financials_4197_ytd_2649643_lag_1_roll_mean_5,0.0,2018-03-05
financials_2027_ytd_2597012_roll_std_63,0.0,2018-03-05
ret_21d_2634346_lag_1_roll_mean_5,0.0,2018-03-05
ret_21d_2609734_lag_21_roll_std_5,0.0,2018-03-05
ret_21d_30236198_lag_5,0.0,2018-03-05
financials_4384_ytd_2622388_lag_5_roll_std_5,0.0,2018-03-05
ret_21d_303837288_lag_21,0.0,2018-03-05
ret_21d_222424119_lag_1_roll_std_5,0.0,2018-03-05
ret_21d_307533788_lag_5_roll_mean_5,0.0,2018-03-05
ret_21d_48945042_roll_mean_63,0.0,2018-03-05
ret_21d_49064259,0.0,2018-03-05
ret_21d_154175737_lag_5_roll_std_63,0.0,2018-03-05
ret_21d_61701841_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_340339948_lag_21_roll_std_5,0.0,2018-03-05
ret_21d_321644946_lag_5,0.0,2018-03-05
ret_21d_286464085_lag_5,0.0,2018-03-05
ret_21d_241723349_roll_mean_5,0.0,2018-03-05
volumemasked_volume_cocentral_ret_50_3_2634717_lag_1_roll_mean_5,0.0,2018-03-05
financials_4430_ytd_2586533_lag_5_roll_std_5,0.0,2018-03-05
ret_21d_69023557,0.0,2018-03-05
financials_4213_ytd_2663044_lag_21_roll_mean_63,0.0,2018-03-05
ret_21d_423654859_roll_mean_63,0.0,2018-03-05
ret_21d_47441482_lag_5_roll_std_21,0.0,2018-03-05
financials_4384_ytd_2601505_lag_5_roll_std_63,0.0,2018-03-05
ret_21d_2617829_lag_5_roll_std_21,0.0,2018-03-05
ret_21d_263437468_lag_1_roll_mean_21,0.0,2018-03-05
financials_4256_ytd_557021597_lag_5_roll_mean_21,0.0,2018-03-05
ret_21d_2632502_lag_21,0.0,2018-03-05
financials_4430_ytd_248904558_roll_mean_5,0.0,2018-03-05
ret_21d_35950184_lag_21_roll_mean_21,0.0,2018-03-05
ret_21d_2619516_roll_mean_21,0.0,2018-03-05
ret_21d_118463428_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2613381_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_549259688_roll_std_63,0.0,2018-03-05
financials_4430_ytd_2619516_lag_5,0.0,2018-03-05
ret_21d_2589421_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_48945042_lag_21_roll_mean_21,0.0,2018-03-05
financials_4384_ytd_2622388_roll_mean_21,0.0,2018-03-05
financials_4213_ytd_2624586_lag_5_roll_std_21,0.0,2018-03-05
financials_2_ytd_37117966_lag_5,0.0,2018-03-05
ret_21d_266255451_lag_5,0.0,2018-03-05
ret_21d_2662357_lag_5_roll_std_63,0.0,2018-03-05
ret_21d_2649102,0.0,2018-03-05
ret_21d_539640640_roll_std_21,0.0,2018-03-05
ret_21d_2603877_lag_5_roll_mean_21,0.0,2018-03-05
financials_4384_ytd_2659979_lag_5_roll_mean_21,0.0,2018-03-05
ret_21d_336752717_lag_5,0.0,2018-03-05
financials_4430_ytd_2614630_lag_1_roll_mean_5,0.0,2018-03-05
financials_2027_ytd_2635408_lag_21,0.0,2018-03-05
financials_3524_ytd_6471435_lag_21_roll_std_21,0.0,2018-03-05
ret_21d_234239320_roll_mean_5,0.0,2018-03-05
ret_21d_2617829_lag_1_roll_std_5,0.0,2018-03-05
ret_21d_246370674_lag_21_roll_std_63,0.0,2018-03-05
ret_21d_225387867_lag_5_roll_std_21,0.0,2018-03-05
ret_21d_2595754_roll_std_5,0.0,2018-03-05
ret_21d_36410046_lag_1_roll_mean_63,0.0,2018-03-05
financials_4256_ytd_3263902,0.0,2018-03-05
financials_4430_ytd_2605662_roll_mean_21,0.0,2018-03-05
financials_4197_ytd_266255451_lag_5_roll_mean_5,0.0,2018-03-05
ret_21d_306297272_lag_5_roll_std_21,0.0,2018-03-05
ret_21d_2635687_lag_1,0.0,2018-03-05
ret_21d_543913529_roll_mean_21,0.0,2018-03-05
financials_3524_ytd_10621103_lag_5_roll_mean_21,0.0,2018-03-05
ret_21d_413015367_lag_1_roll_mean_5,0.0,2018-03-05
ret_21d_142622121_lag_5,0.0,2018-03-05
ret_21d_34384837_lag_5_roll_mean_21,0.0,2018-03-05
financials_4197_ytd_2659212_roll_mean_21,0.0,2018-03-05
ret_21d_2636147_roll_mean_21,0.0,2018-03-05
ret_21d_545859003,0.0,2018-03-05
ret_21d_2636258_lag_5_roll_std_5,0.0,2018-03-05
ret_21d_190694125_lag_5_roll_std_63,0.0,2018-03-05
ret_21d_549259688_lag_1_roll_mean_5,0.0,2018-03-05
ret_21d_331296793_lag_5_roll_std_21,0.0,2018-03-05
ret_21d_2635825_lag_21_roll_std_21,0.0,2018-03-05
ret_21d_23133968_lag_21_roll_mean_21,0.0,2018-03-05
ret_21d_1836807464_lag_21_roll_mean_63,0.0,2018-03-05
ret_21d_25835213_lag_21_roll_std_21,0.0,2018-03-05
financials_4430_ytd_2609168_lag_21_roll_std_63,0.0,2018-03-05
financials_1269_ytd_10848661_lag_5_roll_std_63,0.0,2018-03-05
ret_21d_30393040_roll_std_21,0.0,2018-03-05
ret_21d_209737081_lag_21,0.0,2018-03-05
ret_21d_254863274_lag_21_roll_std_5,0.0,2018-03-05
ret_21d_2596418_lag_21_roll_mean_63,0.0,2018-03-05
ret_21d_325920326,0.0,2018-03-05
ret_21d_401943588_lag_21_roll_mean_5,0.0,2018-03-05
ret_21d_2636147_lag_5,0.0,2018-03-05
ret_21d_62624571_lag_1_roll_mean_5,0.0,2018-03-05
financials_4197_ytd_2613295_roll_mean_21,0.0,2018-03-05
ret_21d_2627721_lag_1_roll_std_5,0.0,2018-03-05
ret_21d_2649106_roll_std_5,0.0,2018-03-05
ret_21d_49695133_roll_std_21,0.0,2018-03-05
ret_21d_2619182_roll_mean_63,0.0,2018-03-05
ret_21d_2603700_roll_std_63,0.0,2018-03-05
ret_21d_2659212_roll_std_21,0.0,2018-03-05
financials_4430_ytd_2625650_lag_5_roll_mean_5,0.0,2018-03-05
financials_4379_ytd_2664412_lag_1_roll_std_5,0.0,2018-03-05
ret_21d_2641997_lag_21_roll_mean_63,0.0,2018-03-05
ret_21d_302954483_lag_5_roll_std_21,0.0,2018-03-05
ret_21d_22894216_lag_1_roll_mean_5,0.0,2018-03-05
ret_21d_13223797_roll_std_21,0.0,2018-03-05
ret_21d_2603877_lag_1,0.0,2018-03-05
financials_1269_ytd_2587089_roll_std_5,0.0,2018-03-05
financials_4430_ytd_248904558_lag_5,0.0,2018-03-05
ret_21d_2588003_lag_21_roll_std_5,0.0,2018-03-05
ret_21d_280431427_roll_mean_5,0.0,2018-03-05
ret_21d_2623174_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_62624571_lag_21,0.0,2018-03-05
ret_21d_24993622_lag_5_roll_mean_63,0.0,2018-03-05
ret_21d_2589447_lag_21_roll_std_63,0.0,2018-03-05
financials_4430_ytd_248904558_roll_std_63,0.0,2018-03-05
ret_21d_141443953_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_405156965_lag_1_roll_std_5,0.0,2018-03-05
ret_21d_9664009_roll_std_63,0.0,2018-03-05
ret_21d_2655868_lag_21_roll_std_5,0.0,2018-03-05
ret_21d_2655634_lag_21_roll_std_21,0.0,2018-03-05
ret_21d_8477913_lag_1_roll_std_63,0.0,2018-03-05
financials_2027_ytd_2598185_lag_1_roll_mean_5,0.0,2018-03-05
ret_21d_108803915_lag_5_roll_std_21,0.0,2018-03-05
ret_21d_268110814_roll_std_63,0.0,2018-03-05
ret_21d_2603700_lag_21_roll_mean_21,0.0,2018-03-05
financials_43898_ytd_2617885_lag_5_roll_mean_21,0.0,2018-03-05
financials_4213_ytd_34028921_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_137224792_lag_5_roll_mean_21,0.0,2018-03-05
ret_21d_261813712_lag_21_roll_mean_63,0.0,2018-03-05
ret_21d_2657174_lag_21_roll_mean_5,0.0,2018-03-05
financials_4430_ytd_2586533_roll_std_21,0.0,2018-03-05
volume_allday_254863274_lag_1_roll_std_5,0.0,2018-03-05
ret_21d_268941317_lag_5_roll_std_63,0.0,2018-03-05
ret_21d_6657214_lag_1_roll_mean_5,0.0,2018-03-05
ret_21d_2601901_lag_5_roll_mean_63,0.0,2018-03-05
ret_21d_2587814_lag_1_roll_std_63,0.0,2018-03-05
financials_4256_ytd_145857123_lag_5_roll_mean_21,0.0,2018-03-05
ret_21d_275419724_roll_std_5,0.0,2018-03-05
ret_21d_70011082_roll_std_21,0.0,2018-03-05
ret_21d_2613014_roll_mean_5,0.0,2018-03-05
ret_21d_48945042_lag_21,0.0,2018-03-05
ret_21d_321644946_lag_5_roll_std_5,0.0,2018-03-05
financials_4430_ytd_2631896_lag_5_roll_mean_63,0.0,2018-03-05
ret_21d_2659551_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2650801_lag_21_roll_mean_63,0.0,2018-03-05
ret_21d_8477913_lag_5_roll_std_21,0.0,2018-03-05
ret_21d_311938938_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_416368664_lag_5_roll_std_21,0.0,2018-03-05
ret_21d_2593598_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_271739980_roll_mean_5,0.0,2018-03-05
ret_21d_321644946_lag_1_roll_std_21,0.0,2018-03-05
financials_4430_ytd_2605662_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2599232_lag_5_roll_std_63,0.0,2018-03-05
ret_21d_2601301_lag_1,0.0,2018-03-05
ret_21d_247506831_roll_std_63,0.0,2018-03-05
ret_21d_2658194_lag_21_roll_std_5,0.0,2018-03-05
financials_4197_ytd_2638961_roll_mean_5,0.0,2018-03-05
ret_21d_2608014_lag_1,0.0,2018-03-05
ret_21d_2588150_lag_5_roll_std_21,0.0,2018-03-05
ret_21d_2649106_lag_5_roll_std_21,0.0,2018-03-05
ret_21d_2649106_lag_5_roll_mean_63,0.0,2018-03-05
ret_21d_9296998_lag_1_roll_std_5,0.0,2018-03-05
ret_21d_2629750_lag_21_roll_std_5,0.0,2018-03-05
ret_21d_266067391_lag_5_roll_mean_63,0.0,2018-03-05
volumemasked_volume_cocentral_ret_50_3_2634717_lag_5,0.0,2018-03-05
ret_21d_61527153_lag_21_roll_mean_21,0.0,2018-03-05
ret_21d_2635438_roll_std_5,0.0,2018-03-05
ret_21d_2617747_roll_mean_63,0.0,2018-03-05
ret_21d_303189491_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_209737081_lag_1_roll_std_63,0.0,2018-03-05
financials_4197_ytd_2607936_lag_1_roll_std_21,0.0,2018-03-05
financials_4213_ytd_2596903_lag_21_roll_mean_5,0.0,2018-03-05
ret_21d_222487131_lag_5_roll_mean_5,0.0,2018-03-05
ret_21d_225983372_lag_1_roll_mean_5,0.0,2018-03-05
ret_21d_2636513_roll_mean_5,0.0,2018-03-05
financials_2_ytd_37117966_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_113859791_lag_1_roll_std_5,0.0,2018-03-05
ret_21d_404431010_lag_5_roll_std_5,0.0,2018-03-05
ret_21d_2623683_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_276368946_lag_21_roll_mean_5,0.0,2018-03-05
financials_4256_ytd_33101962_lag_1_roll_mean_63,0.0,2018-03-05
financials_4379_ytd_2664412_roll_std_21,0.0,2018-03-05
financials_4197_ytd_128844730_lag_1_roll_mean_5,0.0,2018-03-05
ret_21d_429744821_lag_5_roll_std_21,0.0,2018-03-05
ret_21d_2630079_lag_5_roll_mean_63,0.0,2018-03-05
ret_21d_249115707_lag_21_roll_mean_5,0.0,2018-03-05
financials_1269_ytd_2632650_lag_21_roll_mean_63,0.0,2018-03-05
ret_21d_423654859_lag_5,0.0,2018-03-05
financials_4213_ytd_2639911_roll_std_63,0.0,2018-03-05
ret_21d_2611702_lag_21_roll_mean_5,0.0,2018-03-05
ret_21d_25835213_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2619054,0.0,2018-03-05
ret_21d_2660621_lag_1_roll_mean_63,0.0,2018-03-05
financials_1269_ytd_325920331_lag_5_roll_std_5,0.0,2018-03-05
financials_1269_ytd_325920326_lag_5_roll_mean_21,0.0,2018-03-05
ret_21d_2665575_lag_21_roll_std_21,0.0,2018-03-05
ret_21d_313185297_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2614202_lag_5_roll_std_5,0.0,2018-03-05
financials_4384_ytd_2624586_lag_5_roll_std_63,0.0,2018-03-05
financials_4430_ytd_2586546_roll_mean_21,0.0,2018-03-05
ret_21d_433925520_lag_5_roll_std_63,0.0,2018-03-05
financials_4430_ytd_25745176_lag_21_roll_std_21,0.0,2018-03-05
ret_21d_162751246_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_25664369_roll_std_5,0.0,2018-03-05
financials_3524_ytd_1875166722_lag_5_roll_mean_63,0.0,2018-03-05
financials_4430_ytd_2606502_lag_5_roll_std_5,0.0,2018-03-05
ret_21d_2642799_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_295406615_roll_std_63,0.0,2018-03-05
illiqmasked_amp_wavg_illiq_50_2_v2_20502426_lag_1,0.0,2018-03-05
financials_1269_ytd_325920331_roll_std_63,0.0,2018-03-05
ret_21d_83105693_lag_21_roll_std_63,0.0,2018-03-05
ret_21d_2613632_lag_5_roll_mean_5,0.0,2018-03-05
ret_21d_49677276_roll_std_21,0.0,2018-03-05
ret_21d_2635489_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_306297272_lag_5_roll_std_5,0.0,2018-03-05
ret_21d_8056895_lag_5_roll_std_63,0.0,2018-03-05
financials_43898_ytd_2623174_lag_5,0.0,2018-03-05
ret_21d_9472021_lag_1_roll_mean_5,0.0,2018-03-05
ret_21d_48925233_lag_21_roll_std_5,0.0,2018-03-05
financials_4430_ytd_374177549_lag_5_roll_std_5,0.0,2018-03-05
ret_21d_23459254_lag_21,0.0,2018-03-05
financials_4197_ytd_11186432_roll_mean_63,0.0,2018-03-05
ret_21d_30393040_lag_21_roll_std_63,0.0,2018-03-05
financials_43898_ytd_2644209_lag_1_roll_std_5,0.0,2018-03-05
financials_2027_ytd_2592962_lag_1_roll_std_63,0.0,2018-03-05
financials_3524_ytd_44727976_lag_21_roll_mean_63,0.0,2018-03-05
ret_21d_2620284_lag_21_roll_mean_63,0.0,2018-03-05
ret_21d_2613552_roll_std_21,0.0,2018-03-05
ret_21d_542081661_lag_5_roll_mean_63,0.0,2018-03-05
ret_21d_243863392_lag_1_roll_mean_5,0.0,2018-03-05
financials_43898_ytd_2617885_roll_mean_63,0.0,2018-03-05
ret_21d_2636258_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_21919882_lag_21_roll_std_5,0.0,2018-03-05
financials_4256_ytd_557021597_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_261467301_roll_mean_63,0.0,2018-03-05
ret_21d_98123022_lag_21_roll_std_21,0.0,2018-03-05
ret_21d_549259688_roll_std_21,0.0,2018-03-05
ret_21d_321644946_lag_21_roll_mean_5,0.0,2018-03-05
ret_21d_2632064_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_403312972_lag_1_roll_mean_5,0.0,2018-03-05
financials_43898_ytd_2642215_lag_1_roll_std_5,0.0,2018-03-05
ret_21d_31355603_lag_5_roll_mean_63,0.0,2018-03-05
ret_21d_118463428_roll_mean_63,0.0,2018-03-05
ret_21d_2630179_roll_std_63,0.0,2018-03-05
ret_21d_286464085_lag_5_roll_mean_5,0.0,2018-03-05
ret_21d_331296793_lag_1_roll_std_63,0.0,2018-03-05
financials_4430_ytd_25745176_lag_21_roll_mean_63,0.0,2018-03-05
ret_21d_10062389_lag_21_roll_std_63,0.0,2018-03-05
illiqmasked_amp_wavg_illiq_50_2_v2_2600628_lag_5_roll_mean_5,0.0,2018-03-05
ret_21d_88510031_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_27059648_roll_std_63,0.0,2018-03-05
financials_4430_ytd_2640712_roll_std_21,0.0,2018-03-05
financials_4430_ytd_2638616_roll_mean_21,0.0,2018-03-05
financials_2027_ytd_2608553_lag_21_roll_std_63,0.0,2018-03-05
ret_21d_25726981_roll_mean_21,0.0,2018-03-05
financials_4213_ytd_2629750_lag_5_roll_mean_21,0.0,2018-03-05
ret_21d_254277664_lag_21_roll_mean_63,0.0,2018-03-05
financials_43898_ytd_2594499_lag_1_roll_std_5,0.0,2018-03-05
ret_21d_674760023_roll_std_21,0.0,2018-03-05
ret_21d_24268335_lag_5_roll_std_63,0.0,2018-03-05
ret_21d_2627324_roll_std_5,0.0,2018-03-05
ret_21d_2625650_roll_std_63,0.0,2018-03-05
ret_21d_268198438_lag_1,0.0,2018-03-05
ret_21d_235922038_lag_1,0.0,2018-03-05
ret_21d_2603857_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_401943588_lag_1,0.0,2018-03-05
ret_21d_2657174_roll_std_5,0.0,2018-03-05
financials_4197_ytd_36789427_lag_1_roll_mean_21,0.0,2018-03-05
financials_2027_ytd_28638206_lag_5_roll_std_21,0.0,2018-03-05
ret_21d_266255451_roll_std_63,0.0,2018-03-05
ret_21d_2635835_lag_21_roll_mean_5,0.0,2018-03-05
financials_4430_ytd_2606502_roll_mean_5,0.0,2018-03-05
financials_4197_ytd_25227479_lag_21,0.0,2018-03-05
ret_21d_304735614_lag_21,0.0,2018-03-05
ret_21d_247027084_roll_mean_63,0.0,2018-03-05
ret_21d_23428253_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_248377727_roll_std_21,0.0,2018-03-05
ret_21d_2604934_roll_std_5,0.0,2018-03-05
ret_21d_2626848_roll_mean_21,0.0,2018-03-05
ret_21d_2589381_lag_21_roll_mean_21,0.0,2018-03-05
ret_21d_29847630_roll_std_5,0.0,2018-03-05
financials_1269_ytd_325920326_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_313064514_lag_21_roll_std_63,0.0,2018-03-05
ret_21d_33101962_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_170637453,0.0,2018-03-05
ret_21d_545859003_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_618650356_roll_mean_5,0.0,2018-03-05
ret_21d_2657953_lag_5_roll_std_5,0.0,2018-03-05
ret_21d_2594884_roll_mean_63,0.0,2018-03-05
ret_21d_2664585_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_36844573_lag_21_roll_mean_5,0.0,2018-03-05
ret_21d_2607670_lag_5_roll_mean_5,0.0,2018-03-05
ret_21d_268110814_lag_5_roll_mean_63,0.0,2018-03-05
ret_21d_2659551_lag_1_roll_mean_5,0.0,2018-03-05
ret_21d_2633083_lag_21_roll_mean_63,0.0,2018-03-05
financials_4430_ytd_2605662_lag_1_roll_std_5,0.0,2018-03-05
ret_21d_2614358_roll_mean_5,0.0,2018-03-05
ret_21d_2639318_lag_5_roll_mean_63,0.0,2018-03-05
ret_21d_2639911_roll_mean_5,0.0,2018-03-05
ret_21d_2635406_lag_1_roll_mean_5,0.0,2018-03-05
ret_21d_2587209_lag_21_roll_mean_21,0.0,2018-03-05
ret_21d_269616126_lag_21,0.0,2018-03-05
ret_21d_217608642_lag_21_roll_std_21,0.0,2018-03-05
ret_21d_2626760,0.0,2018-03-05
ret_21d_267883823_lag_5_roll_mean_5,0.0,2018-03-05
ret_21d_264174986_lag_21_roll_mean_5,0.0,2018-03-05
ret_21d_2610675_roll_std_21,0.0,2018-03-05
ret_21d_266255451_lag_5_roll_std_21,0.0,2018-03-05
ret_21d_141499733,0.0,2018-03-05
ret_21d_413015367_lag_5_roll_mean_21,0.0,2018-03-05
ret_21d_2588570_lag_5_roll_mean_63,0.0,2018-03-05
ret_21d_31355603_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2638558_lag_5_roll_mean_5,0.0,2018-03-05
ret_21d_51781575_lag_21_roll_mean_63,0.0,2018-03-05
ret_21d_247648420_roll_mean_63,0.0,2018-03-05
ret_21d_2618974_lag_21_roll_mean_63,0.0,2018-03-05
ret_21d_2587303_lag_5,0.0,2018-03-05
ret_21d_2639565_roll_std_63,0.0,2018-03-05
financials_43898_ytd_10079252_lag_5,0.0,2018-03-05
financials_1269_ytd_2650601_lag_5_roll_std_5,0.0,2018-03-05
ret_21d_206492534_roll_mean_5,0.0,2018-03-05
financials_43898_ytd_2623174_lag_21_roll_mean_63,0.0,2018-03-05
ret_21d_424437991_lag_5_roll_mean_5,0.0,2018-03-05
ret_21d_34028921_lag_21_roll_std_5,0.0,2018-03-05
ret_21d_249115707_lag_5_roll_std_5,0.0,2018-03-05
ret_21d_51781575_roll_mean_21,0.0,2018-03-05
financials_4430_ytd_2642943_roll_mean_5,0.0,2018-03-05
ret_21d_2643614_lag_5_roll_std_63,0.0,2018-03-05
financials_1269_ytd_2650601_lag_5_roll_mean_21,0.0,2018-03-05
ret_21d_255215865_roll_mean_21,0.0,2018-03-05
ret_21d_2621125_lag_5_roll_std_5,0.0,2018-03-05
ret_21d_2661138_lag_21_roll_std_5,0.0,2018-03-05
financials_2027_ytd_314322981_lag_5_roll_mean_5,0.0,2018-03-05
ret_21d_225387867_lag_21_roll_mean_63,0.0,2018-03-05
ret_21d_23515113_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2635489_roll_mean_21,0.0,2018-03-05
ret_21d_37117966_lag_21,0.0,2018-03-05
ret_21d_2621015_lag_1,0.0,2018-03-05
ret_21d_2637988_roll_mean_21,0.0,2018-03-05
ret_21d_2606155_lag_5_roll_mean_21,0.0,2018-03-05
ret_21d_28942786_roll_std_21,0.0,2018-03-05
ret_21d_325920331_lag_1,0.0,2018-03-05
ret_21d_223164315_roll_mean_21,0.0,2018-03-05
ret_21d_2628485_lag_5_roll_std_5,0.0,2018-03-05
financials_43898_ytd_42141399_lag_5,0.0,2018-03-05
financials_4430_ytd_38569142_roll_mean_5,0.0,2018-03-05
ret_21d_142622121_lag_5_roll_mean_5,0.0,2018-03-05
ret_21d_247648420_lag_5,0.0,2018-03-05
ret_21d_35950184_lag_5_roll_mean_5,0.0,2018-03-05
ret_21d_10062389,0.0,2018-03-05
ret_21d_22813859_roll_std_21,0.0,2018-03-05
ret_21d_2657915_lag_21_roll_std_5,0.0,2018-03-05
ret_21d_170637453_lag_5_roll_std_5,0.0,2018-03-05
ret_21d_51716958_lag_21,0.0,2018-03-05
ret_21d_2609200_lag_1_roll_std_5,0.0,2018-03-05
ret_21d_304735614_lag_5_roll_std_5,0.0,2018-03-05
ret_21d_2604758_lag_21_roll_std_5,0.0,2018-03-05
ret_21d_2659270_roll_std_63,0.0,2018-03-05
ret_21d_261188366_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2657437,0.0,2018-03-05
ret_21d_2636258_lag_5_roll_mean_5,0.0,2018-03-05
financials_4384_ytd_272020044_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_261319153_lag_21_roll_std_21,0.0,2018-03-05
ret_21d_2599302_lag_5_roll_std_5,0.0,2018-03-05
financials_1103_ytd_28067772,0.0,2018-03-05
ret_21d_2587782_lag_5_roll_std_5,0.0,2018-03-05
ret_21d_401943588_roll_mean_63,0.0,2018-03-05
ret_21d_51781575_lag_5_roll_mean_63,0.0,2018-03-05
ret_21d_413952933_lag_1_roll_mean_63,0.0,2018-03-05
financials_4197_ytd_25227479,0.0,2018-03-05
ret_21d_2629750_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2590110_lag_5_roll_std_63,0.0,2018-03-05
ret_21d_1790506691_roll_mean_63,0.0,2018-03-05
financials_2027_ytd_2597012_lag_1,0.0,2018-03-05
ret_21d_2661192_lag_1_roll_std_5,0.0,2018-03-05
financials_2027_ytd_314322981_lag_5_roll_std_21,0.0,2018-03-05
ret_21d_2616069_lag_1_roll_mean_5,0.0,2018-03-05
ret_21d_2630079_roll_std_5,0.0,2018-03-05
ret_21d_11114096_lag_5_roll_std_63,0.0,2018-03-05
ret_21d_275241691_lag_5_roll_std_21,0.0,2018-03-05
ret_21d_2660893,0.0,2018-03-05
ret_21d_2657915_lag_5_roll_std_5,0.0,2018-03-05
ret_21d_2657437_lag_21_roll_std_5,0.0,2018-03-05
financials_43898_ytd_2649739_lag_1_roll_mean_5,0.0,2018-03-05
ret_21d_2595754_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2636693_lag_1,0.0,2018-03-05
financials_4256_ytd_2619516_lag_21,0.0,2018-03-05
volume_rolling_mskew_masked_var_covar_volume_60_2_v2_34810407_lag_21_roll_std_63,0.0,2018-03-05
ret_21d_403312972_lag_5,0.0,2018-03-05
ret_21d_2587209_roll_std_63,0.0,2018-03-05
ret_21d_312053169_lag_21_roll_std_21,0.0,2018-03-05
ret_21d_2586546_lag_21,0.0,2018-03-05
ret_21d_2656701_lag_21_roll_std_21,0.0,2018-03-05
financials_4256_ytd_145857123_lag_5_roll_mean_63,0.0,2018-03-05
ret_21d_262301231_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2626848,0.0,2018-03-05
ret_21d_141718751_roll_mean_5,0.0,2018-03-05
financials_4430_ytd_25745176_roll_mean_63,0.0,2018-03-05
financials_45904_ytd_2586910_roll_std_63,0.0,2018-03-05
ret_21d_254863274_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_254277664_lag_21,0.0,2018-03-05
ret_21d_307533788_lag_21_roll_std_21,0.0,2018-03-05
ret_21d_618650356_lag_5,0.0,2018-03-05
ret_21d_254185203_lag_5_roll_std_5,0.0,2018-03-05
ret_21d_39458342_lag_5,0.0,2018-03-05
ret_21d_2657174_lag_21_roll_mean_21,0.0,2018-03-05
ret_21d_2651275_lag_1_roll_std_21,0.0,2018-03-05
financials_4197_ytd_2638961_roll_mean_63,0.0,2018-03-05
ret_21d_47440465_lag_5_roll_std_63,0.0,2018-03-05
ret_21d_268437076_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_82738090_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_325920328_lag_21_roll_mean_5,0.0,2018-03-05
ret_21d_51716958_lag_1_roll_std_5,0.0,2018-03-05
financials_1269_ytd_2650601_lag_5_roll_std_21,0.0,2018-03-05
financials_4197_ytd_377973241_lag_1_roll_mean_21,0.0,2018-03-05
