date,weights,portfolio_return,prediction,actual_return
2021-05-10,{'primary_asset': np.float32(0.02)},-6.3960935171604845e-06,0.029934986,-0.001747372587411115
2021-05-11,{'primary_asset': np.float32(0.02)},-6.341693038007106e-05,0.019660939,-0.011702185754053867
2021-05-12,{'primary_asset': np.float32(0.02)},-0.00013539425791463423,0.03452342,0.0016270182283824727
2021-05-13,{'primary_asset': np.float32(0.02)},-0.00035013180533288317,0.027284894,-0.03478990439358861
2021-05-14,{'primary_asset': np.float32(0.02)},-0.0005305744041264697,0.02285792,-0.06103115956252145
2021-05-17,{},0.0,-0.0017190509,-0.06819775748733158
2021-05-18,{},0.0,0.0052956445,-0.049729850719838944
2021-05-19,{},0.0,0.006234793,-0.07316299063921272
2021-05-20,{'primary_asset': np.float32(0.02)},-0.0013808192625098799,0.01955458,-0.06808306500725395
2021-05-21,{'primary_asset': np.float32(0.02)},-0.0014141378829499165,0.019863509,-0.06936081485871293
2021-05-24,{'primary_asset': np.float32(0.02)},-0.001433681558181973,0.03312089,-0.07308367640455449
2021-05-25,{'primary_asset': np.float32(0.02)},-0.001508812945671971,0.03733824,-0.06851269801216786
2021-05-26,{'primary_asset': np.float32(0.02)},-0.001531184579323495,0.023616085,-0.07875589917710496
2021-05-27,{},0.0,0.0072371857,-0.05954896735728595
2021-05-28,{},0.0,-0.00557316,-0.042158642387321366
2021-06-01,{},0.0,0.0025803314,-0.05610586130310841
2021-06-02,{},0.0,0.0052362788,-0.005985228089514662
2021-06-03,{},0.0,-0.003352602,-0.019115743236734366
2021-06-04,{},0.0,-0.0070905415,-0.030889291416945203
2021-06-07,{'primary_asset': np.float32(-0.017566636)},0.0004437506889654133,-0.010589345,-0.0392088441620483
2021-06-08,{},0.0,-0.0059564747,-0.01858590471724139
2021-06-09,{},0.0,-0.00882549,-0.02647347666717158
2021-06-10,{'primary_asset': np.float32(-0.02)},0.0004762059182500362,-0.011137756,-0.028893965187351
2021-06-11,{},0.0,0.004567049,-0.04419606196408976
2021-06-14,{'primary_asset': np.float32(0.02)},-0.0007438252567053179,0.014075298,-0.04280690986968291
2021-06-15,{'primary_asset': np.float32(0.02)},-0.0008105387042196208,0.015619312,-0.03526426696860759
2021-06-16,{'primary_asset': np.float32(0.02)},-0.0008681866247478964,0.02853992,-0.04088545712137335
2021-06-17,{'primary_asset': np.float32(0.02)},-0.0008438984046699766,0.035638854,-0.02282191003215004
2021-06-18,{'primary_asset': np.float32(0.02)},-0.0006431096125436558,0.019138554,0.006001137189485285
2021-06-21,{'primary_asset': np.float32(0.02)},-0.000515799992781393,0.019314913,-0.010979504217719241
2021-06-22,{'primary_asset': np.float32(0.02)},-0.0004841819448537404,0.018830007,-0.02735975481001485
2021-06-23,{'primary_asset': np.float32(0.02)},-0.00035189536569529156,0.012227173,-0.007813811592552247
2021-06-24,{},0.0,0.0052192193,-0.02823867301513415
2021-06-25,{},0.0,0.0062745484,-0.01651057279575097
2021-06-28,{'primary_asset': np.float32(0.02)},-0.00046344968670939394,0.029570153,-0.010939612126382843
2021-06-29,{'primary_asset': np.float32(0.02)},-0.00044516488742762683,0.019866211,-0.022788554887398792
2021-06-30,{'primary_asset': np.float32(0.02)},-0.0004336376583164202,0.01947553,-0.004932004250337192
2021-07-01,{'primary_asset': np.float32(0.02)},-0.0003762393543624441,0.02214376,-0.013889096705902076
2021-07-02,{'primary_asset': np.float32(0.02)},-0.00033740153491662855,0.020018237,-0.006801117717273845
2021-07-06,{},0.0,0.003367376,0.0017621069908386193
2021-07-07,{'primary_asset': np.float32(0.02)},-1.8024983581200755e-05,0.025837166,0.044353865613892283
2021-07-08,{},0.0,0.0044356836,0.06336268444432167
2021-07-09,{},0.0,0.004127118,0.08718298575893282
2021-07-12,{},0.0,0.009157333,0.12431231334776256
2021-07-13,{'primary_asset': np.float32(0.02)},0.0016391817961020564,0.029372444,0.11558360894748741
2021-07-14,{'primary_asset': np.float32(0.02)},0.001946668348847463,0.03495584,0.12122550551845912
2021-07-15,{'primary_asset': np.float32(0.02)},0.0021249213130585575,0.015757626,0.10792592649316123
2021-07-16,{'primary_asset': np.float32(0.02)},0.0022895623760527148,0.049093526,0.12834325242747582
2021-07-19,{'primary_asset': np.float32(0.02)},0.0022349004451309756,0.037744515,0.11064683031188052
2021-07-20,{},0.0,-0.0028698575,0.0741541894379401
2021-07-21,{},0.0,-0.0011887924,0.11098293541979604
2021-07-22,{'primary_asset': np.float32(0.02)},0.0021327900505304525,0.012901379,0.13407031688065443
2021-07-23,{'primary_asset': np.float32(0.02)},0.0021464534839096866,0.025501134,0.13175911084863476
2021-07-26,{'primary_asset': np.float32(0.02)},0.0022696969067502702,0.03151838,0.1414576867107027
2021-07-27,{'primary_asset': np.float32(0.02)},0.0024752945962850594,0.040432293,0.12555361297050405
2021-07-28,{'primary_asset': np.float32(0.02)},0.002428985364137216,0.038225405,0.09940562712406224
2021-07-29,{'primary_asset': np.float32(0.02)},0.0023335560382515843,0.03749027,0.11021298487599353
2021-07-30,{'primary_asset': np.float32(0.02)},0.002209325623588488,0.027542045,0.10070150648866916
2021-08-02,{'primary_asset': np.float32(0.02)},0.00202508726389065,0.037283313,0.09539809575673099
2021-08-03,{'primary_asset': np.float32(0.02)},0.001836252724458341,0.03214945,0.07834497705723167
2021-08-04,{'primary_asset': np.float32(0.02)},0.0017707992205638352,0.048070222,0.0830422507846859
2021-08-05,{'primary_asset': np.float32(0.02)},0.0014487799441691152,0.016495243,0.029708163977890476
2021-08-06,{'primary_asset': np.float32(0.02)},0.0008707210958597347,0.026621912,-0.0438132088188316
2021-08-09,{'primary_asset': np.float32(0.02)},0.0002638522367118262,0.010380521,-0.05631912242139015
2021-08-10,{'primary_asset': np.float32(0.02)},-0.00035951500035222593,0.02876674,-0.07749683569211734
2021-08-11,{'primary_asset': np.float32(0.02)},-0.0009036950720632523,0.020536281,-0.0530027701839139
2021-08-12,{'primary_asset': np.float32(0.02)},-0.0012388270694693303,0.019161806,-0.054074837246325
2021-08-13,{'primary_asset': np.float32(0.02)},-0.0012355393368852796,0.021928357,-0.0429912756544473
2021-08-16,{'primary_asset': np.float32(0.02)},-0.0011830007689461347,0.036827635,-0.043184480143021786
2021-08-17,{'primary_asset': np.float32(0.02)},-0.001033691477424852,0.042421162,-0.040169511977465974
2021-08-18,{'primary_asset': np.float32(0.02)},-0.0009160537952634754,0.039212894,-0.023593348986217944
2021-08-19,{'primary_asset': np.float32(0.02)},-0.0008612234643118747,0.03595137,-0.04036725420203645
2021-08-20,{'primary_asset': np.float32(0.02)},-0.0008751802081176573,0.034918632,-0.046480461683882354
2021-08-23,{'primary_asset': np.float32(0.02)},-0.0008737153609403842,0.03856873,-0.04281826834051805
2021-08-24,{'primary_asset': np.float32(0.02)},-0.0007610321663971496,0.03318492,-0.011998712711990904
2021-08-25,{'primary_asset': np.float32(0.02)},-0.0007478092711466066,0.035679657,-0.02028762509969348
2021-08-26,{'primary_asset': np.float32(0.02)},-0.0006017113080342532,0.04091075,-0.0038427626075621026
2021-08-27,{'primary_asset': np.float32(0.02)},-0.0005763670403245339,0.026896153,-0.04014439461483041
2021-08-30,{'primary_asset': np.float32(0.02)},-0.0005429797739916178,0.028839236,-0.03447145157072311
2021-08-31,{'primary_asset': np.float32(0.02)},-0.0006569364116914639,0.022875808,-0.040487872773734786
2021-09-01,{'primary_asset': np.float32(0.02)},-0.0006599995480155525,0.025294883,-0.02105340919783226
2021-09-02,{'primary_asset': np.float32(-0.02)},0.0004862437060333,-0.015084408,-0.010403800995543354
2021-09-03,{'primary_asset': np.float32(-0.02)},0.00030065488453346446,-0.016487598,0.006252811797186854
2021-09-07,{},0.0,-0.0062514776,0.0552676869010608
2021-09-08,{'primary_asset': np.float32(-0.02)},-0.000505174712789015,-0.010207016,0.07123039258802505
2021-09-09,{},0.0,-0.005265045,0.061341408359209745
2021-09-10,{},0.0,0.00916103,0.037316085038007915
2021-09-13,{},0.0,-0.0054322165,0.029438309872058213
2021-09-14,{},0.0,0.009834213,0.03789297241629862
2021-09-15,{'primary_asset': np.float32(0.02)},0.0008337864280727881,0.016674105,0.06745783591900777
2021-09-16,{'primary_asset': np.float32(0.02)},0.000838984933402354,0.0118573895,0.06264103472065018
2021-09-17,{'primary_asset': np.float32(0.02)},0.0010485242896413095,0.016353784,0.08970092526863913
2021-09-20,{},0.0,0.005786248,0.07461481288950618
2021-09-21,{},0.0,0.007903229,0.06941922743497879
2021-09-22,{},0.0,0.0002619791,0.0555045568998299
2021-09-23,{'primary_asset': np.float32(0.02)},0.0012026599660535126,0.024492724,0.036425475668050926
2021-09-24,{'primary_asset': np.float32(0.02)},0.0010415497355504176,0.024158869,0.04942336674259182
2021-09-27,{'primary_asset': np.float32(0.02)},0.0008896228017345497,0.015613469,0.03663307858658129
2021-09-28,{},0.0,0.0027589842,0.048315737253996294
2021-09-29,{'primary_asset': np.float32(0.02)},0.0008622049315570727,0.018655833,0.06975357938323384
2021-09-30,{'primary_asset': np.float32(0.02)},0.0010870030633485797,0.04167543,0.09262500987208518
2021-10-01,{'primary_asset': np.float32(0.02)},0.0012505177722716666,0.034887947,0.0903020448870732
2021-10-04,{'primary_asset': np.float32(0.02)},0.001356628157023458,0.030690925,0.06316067536746714
2021-10-05,{'primary_asset': np.float32(0.02)},0.001461831941065359,0.048297204,0.07461668385234355
2021-10-06,{'primary_asset': np.float32(0.02)},0.0014355692078140067,0.048508562,0.06318789592364127
2021-10-07,{'primary_asset': np.float32(0.02)},0.0013159682535287011,0.047021996,0.06272477063243635
2021-10-08,{'primary_asset': np.float32(0.02)},0.0012742610795925227,0.04275621,0.07987525116997163
2021-10-11,{'primary_asset': np.float32(0.02)},0.0014918350831032144,0.045969628,0.11755417746092957
2021-10-12,{'primary_asset': np.float32(0.02)},0.0017367067442264526,0.03870585,0.13583460050148016
2021-10-13,{'primary_asset': np.float32(0.02)},0.0019735955391571545,0.04016433,0.12241009598003608
2021-10-14,{'primary_asset': np.float32(0.02)},0.002109578651159866,0.039382756,0.09672054939297903
2021-10-15,{'primary_asset': np.float32(0.02)},0.0021890683305219897,0.034307532,0.09974767145468581
2021-10-18,{'primary_asset': np.float32(0.02)},0.0020188819278134603,0.040801138,0.07500757583280648
2021-10-19,{'primary_asset': np.float32(0.02)},0.001741223848104544,0.044337064,0.06642007902271568
2021-10-20,{'primary_asset': np.float32(0.02)},0.001591379497049937,0.04360225,0.08494900737906375
2021-10-21,{'primary_asset': np.float32(0.02)},0.001638830982792196,0.03962877,0.10858342109369962
2021-10-22,{'primary_asset': np.float32(0.02)},0.00165884019714763,0.042635646,0.1047499751553545
2021-10-25,{'primary_asset': np.float32(0.02)},0.0017975735976691457,0.044290084,0.10969092673841878
2021-10-26,{'primary_asset': np.float32(0.02)},0.0019323115025823802,0.03916014,0.10010455600393106
2021-10-27,{'primary_asset': np.float32(0.02)},0.0020885342110824948,0.043136995,0.12400468537705475
2021-10-28,{'primary_asset': np.float32(0.02)},0.0019867040139756906,0.03733607,0.08312587124797785
2021-10-29,{'primary_asset': np.float32(0.02)},0.0019313009907823606,0.034954935,0.09089921904743356
2021-11-01,{'primary_asset': np.float32(0.02)},0.001783947023888646,0.025043266,0.07285243419158569
2021-11-02,{'primary_asset': np.float32(0.02)},0.001806057859598474,0.0710024,0.10563226505494205
2021-11-03,{'primary_asset': np.float32(0.02)},0.0017139858548010586,0.05691016,0.10098668366320854
2021-11-04,{'primary_asset': np.float32(0.02)},0.0018093175259008638,0.047723137,0.10695878955563629
2021-11-05,{'primary_asset': np.float32(0.02)},0.0018308771571272418,0.034028795,0.09628912697450191
2021-11-08,{'primary_asset': np.float32(0.02)},0.001973346021010888,0.0203392,0.10846965095860404
2021-11-09,{'primary_asset': np.float32(0.02)},0.0017455549727927798,0.021995349,0.048684501727533316
2021-11-10,{'primary_asset': np.float32(0.02)},0.00154894625637761,0.015909031,0.05183450346077923
2021-11-11,{'primary_asset': np.float32(0.02)},0.0013133238655613385,0.018918304,0.0480531905349257
2021-11-12,{'primary_asset': np.float32(0.011063395)},0.0005638305422697809,0.010484964,0.022776198478140185
2021-11-15,{},0.0,0.009738154,0.03244374740817859
2021-11-16,{'primary_asset': np.float32(-0.015693199)},-0.0005977868368412856,-0.0121681485,0.010352839913984155
2021-11-17,{'primary_asset': np.float32(-0.02)},-0.0006189144557436889,-0.021367177,0.016102641131907288
2021-11-18,{'primary_asset': np.float32(-0.01660096)},-0.00040186714069606594,-0.012229207,0.014361887458975828
2021-11-19,{'primary_asset': np.float32(-0.0059756315)},-0.000119721228905795,-0.010318685,0.0019134246856033347
2021-11-22,{},0.0,0.007699317,0.010954129483229404
2021-11-23,{'primary_asset': np.float32(0.009552651)},4.888875334236895e-05,0.012484093,0.0072570183357475344
2021-11-24,{'primary_asset': np.float32(0.02)},0.00019694766171727055,0.024840856,0.0397504564935328
2021-11-26,{'primary_asset': np.float32(0.02)},0.0001891084173228595,0.02623214,0.012402076316567886
2021-11-29,{'primary_asset': np.float32(0.02)},0.0003031157845170074,0.03501851,0.03041526712120613
2021-11-30,{'primary_asset': np.float32(0.02)},0.00030494449369285366,0.036490668,0.01141130678740967
2021-12-01,{'primary_asset': np.float32(0.02)},0.00034978970331460895,0.042168867,0.018468320991778493
2021-12-02,{'primary_asset': np.float32(0.02)},0.00013372271675190096,0.03956324,-0.014266291354512604
2021-12-03,{'primary_asset': np.float32(0.02)},2.957039225787492e-05,0.03243298,-0.013636005388935087
2021-12-06,{'primary_asset': np.float32(0.02)},-0.0003223527044582421,0.028136589,-0.05756550902434672
2021-12-07,{'primary_asset': np.float32(0.02)},-0.0006076076628040759,0.02391324,-0.05990243439303512
2021-12-08,{},0.0,0.007934389,-0.10956901349314942
2021-12-09,{},0.0,0.009784417,-0.06712631784845621
2021-12-10,{},0.0,0.009255224,-0.07831067180431905
2021-12-13,{'primary_asset': np.float32(0.02)},-0.001711446075006078,0.016411807,-0.08795309084876975
2021-12-14,{'primary_asset': np.float32(0.016935585)},-0.0015533889399940428,0.016200017,-0.0906577583548713
2021-12-15,{'primary_asset': np.float32(0.0065869293)},-0.0005949967901655481,0.010103153,-0.10260175419476451
2021-12-16,{'primary_asset': np.float32(0.02)},-0.0019223448851935407,0.025568947,-0.09606295691035953
2021-12-17,{'primary_asset': np.float32(0.02)},-0.0020833379450831946,0.027537042,-0.11855893767635134
2021-12-20,{'primary_asset': np.float32(0.0116330255)},-0.0013515171077741865,0.013522863,-0.14801524420218323
2021-12-21,{'primary_asset': np.float32(-0.02)},0.0023550776243812747,-0.018086255,-0.14853052619892249
2021-12-22,{'primary_asset': np.float32(-0.02)},0.002523288013510923,-0.027259253,-0.1446543524171254
2021-12-23,{'primary_asset': np.float32(-0.02)},0.002724273614393486,-0.024796937,-0.14630935825409494
2021-12-27,{'primary_asset': np.float32(-0.02)},0.002986728319658448,-0.04326028,-0.18417261545917174
2021-12-28,{'primary_asset': np.float32(-0.02)},0.0031945135534993683,-0.044981427,-0.19996155382350375
2021-12-29,{'primary_asset': np.float32(-0.02)},0.003390794414729176,-0.04541713,-0.19760074260317945
2021-12-30,{'primary_asset': np.float32(-0.02)},0.003490543805485647,-0.03217996,-0.1695917006636362
2021-12-31,{'primary_asset': np.float32(-0.02)},0.0036110504472111472,-0.04544993,-0.17643601935885314
2022-01-03,{'primary_asset': np.float32(-0.02)},0.0036151386641362533,-0.1625676,-0.1851946697132931
2022-01-04,{'primary_asset': np.float32(-0.02)},0.0036464509962960937,-0.1508542,-0.20778963703843514
2022-01-05,{'primary_asset': np.float32(-0.02)},0.0036179488351832496,-0.12251162,-0.19047520216570019
2022-01-06,{'primary_asset': np.float32(-0.02)},0.003738457746908557,-0.052691963,-0.19971892926835913
2022-01-07,{'primary_asset': np.float32(-0.02)},0.003705916753815677,-0.027372867,-0.16830077090379622
2022-01-10,{'primary_asset': np.float32(-0.02)},0.003681700585080483,-0.02893628,-0.1791406273941762
2022-01-11,{'primary_asset': np.float32(-0.02)},0.0036123517202034786,-0.029627746,-0.190452420431667
2022-01-12,{'primary_asset': np.float32(-0.02)},0.0035670385803316645,-0.027812377,-0.17914691694453988
2022-01-13,{'primary_asset': np.float32(-0.02)},0.0033897216815052247,-0.018788615,-0.15538970357091375
2022-01-14,{},0.0,-0.0069897054,-0.14066092554921977
2022-01-18,{},0.0,-0.0052462975,-0.1353650296998157
2022-01-19,{},0.0,-0.004936132,-0.13427108772970864
2022-01-20,{},0.0,0.0028086682,-0.10520706057971077
2022-01-21,{'primary_asset': np.float32(0.02)},-0.0026098101132584145,0.01938312,-0.11194843941235912
2022-01-24,{},0.0,-0.00848799,-0.15526512594264952
2022-01-25,{},0.0,-0.0004716224,-0.12350539346794175
2022-01-26,{},0.0,0.008285509,-0.08964348611953091
2022-01-27,{'primary_asset': np.float32(0.018525671)},-0.0022526225528470304,0.01564881,-0.10261081798830879
2022-01-28,{'primary_asset': np.float32(0.010270153)},-0.0011800394878814257,0.011571905,-0.07847463536405389
2022-01-31,{'primary_asset': np.float32(0.004807209)},-0.0005250931090102684,0.011292308,-0.12691738885773127
2022-02-01,{},0.0,-0.0034303933,-0.15175756616557579
2022-02-02,{},0.0,-0.0065934137,-0.11755112028374812
2022-02-03,{},0.0,-0.006233814,-0.10176677031354375
2022-02-04,{},0.0,-0.004326706,-0.08900081137433237
2022-02-07,{},0.0,-0.008042586,-0.08479791733942946
2022-02-08,{},0.0,-0.0069914674,-0.0838220188727783
2022-02-09,{'primary_asset': np.float32(-0.003920953)},0.00033779754136363977,-0.012452425,-0.09637199333688828
2022-02-10,{'primary_asset': np.float32(-0.0064460165)},0.0005381604488214589,-0.0113284765,-0.08844370819689366
2022-02-11,{},0.0,-0.007724179,-0.07047829368368783
2022-02-14,{'primary_asset': np.float32(-0.005211556)},0.00037923785105994944,-0.010186137,-0.04972720247636301
2022-02-15,{'primary_asset': np.float32(-0.00812372)},0.0005477100138799015,-0.012717545,-0.05708422328069549
2022-02-16,{'primary_asset': np.float32(-0.019538969)},0.0010246944165667455,-0.019723166,-0.021484713479164627
2022-02-17,{'primary_asset': np.float32(-0.02)},0.0007677149175628723,-0.021469327,-0.018154300687989056
2022-02-18,{'primary_asset': np.float32(-0.017685307)},0.0005865939167852013,-0.01876429,-0.04439172114614988
2022-02-22,{'primary_asset': np.float32(-0.02)},0.000713512713003505,-0.023020983,-0.06226322357118069
2022-02-23,{'primary_asset': np.float32(-0.018169867)},0.0006010896869367581,-0.019019613,-0.04411443069720572
2022-02-24,{'primary_asset': np.float32(-0.014106628)},0.0006387967497494711,-0.016758587,-0.08249356737437001
2022-02-25,{},0.0,0.0030028464,-0.0642361268065986
2022-02-28,{},0.0,0.006329133,0.014383554533876656
2022-03-01,{},0.0,0.0074307043,-0.025688845065121833
2022-03-02,{'primary_asset': np.float32(0.02)},-0.0007171439216117184,0.029280355,0.003749000229170553
2022-03-03,{'primary_asset': np.float32(0.02)},-0.00019154589577759706,0.029419499,0.04890594202116826
2022-03-04,{'primary_asset': np.float32(0.01186436)},8.491416108565711e-05,0.015736734,0.019435740478939558
2022-03-07,{},0.0,0.008131706,-0.006795884391731978
2022-03-08,{'primary_asset': np.float32(0.0067141512)},3.250942640063378e-05,0.011591032,-0.016085166690381066
2022-03-09,{'primary_asset': np.float32(0.005079812)},-3.806360083208673e-06,0.01010122,-0.024207188691041142
2022-03-10,{},0.0,0.008529573,-0.04993015097368293
2022-03-11,{},0.0,0.0069856727,-0.02040699570075232
2022-03-14,{'primary_asset': np.float32(0.0072487774)},-0.00023289890128881847,0.011990948,-0.025017519417479872
2022-03-15,{'primary_asset': np.float32(0.013915684)},-0.0004953078949589055,0.016736077,-0.03340564374476159
2022-03-16,{},0.0,0.007304727,-0.0800427240401487
2022-03-17,{},0.0,0.0055284463,-0.07873252078451021
2022-03-18,{},0.0,-0.007020843,-0.08063823342235904
2022-03-21,{'primary_asset': np.float32(-0.0057321065)},0.0003325178583817036,-0.014281232,-0.042229446577312764
2022-03-22,{'primary_asset': np.float32(-0.02)},0.0009877084711272424,-0.019477611,0.009715801596028436
2022-03-23,{'primary_asset': np.float32(-0.02)},0.0005457969070619911,-0.023377927,0.030435169445537417
2022-03-24,{'primary_asset': np.float32(-0.02)},0.00011394513150511762,-0.027576217,0.029230425517868072
2022-03-25,{'primary_asset': np.float32(-0.02)},-7.725274558231735e-05,-0.028775448,-0.03283876308209888
2022-03-28,{'primary_asset': np.float32(-0.02)},7.855267173503334e-05,-0.029973133,-0.08118080177728107
2022-03-29,{'primary_asset': np.float32(-0.02)},0.0005334275877395924,-0.043487493,-0.10400292994692303
2022-03-30,{'primary_asset': np.float32(-0.02)},0.0011281329318033077,-0.07054245,-0.11824116989356656
2022-03-31,{'primary_asset': np.float32(-0.02)},0.001695542789916153,-0.068821736,-0.11262204218099305
2022-04-01,{'primary_asset': np.float32(-0.02)},0.0020505673198404043,-0.06713933,-0.12159489754701586
2022-04-04,{'primary_asset': np.float32(-0.02)},0.0021500914816871804,-0.058803104,-0.10606184279510981
2022-04-05,{'primary_asset': np.float32(-0.02)},0.0018199940419312182,-0.045290776,-0.02147856816336913
2022-04-06,{'primary_asset': np.float32(-0.02)},0.0015013468181998009,-0.039468765,-0.038579362180132096
2022-04-07,{'primary_asset': np.float32(-0.02)},0.0009207961860562099,-0.032653585,0.03251561909898426
2022-04-08,{'primary_asset': np.float32(-0.01542111)},0.0002807557780375007,-0.013714348,0.017574464039153567
2022-04-11,{'primary_asset': np.float32(-0.02)},0.00010191506291072082,-0.016970346,-0.04051091901905204
2022-04-12,{},0.0,-0.0022386855,0.024908617607916673
2022-04-13,{},0.0,-0.0073607736,0.007951575481594048
2022-04-14,{},0.0,0.006447524,0.003668321571857086
2022-04-18,{'primary_asset': np.float32(0.016119981)},-0.00015633034957774884,0.0133792125,-0.01950721638882416
2022-04-19,{},0.0,0.009280971,-0.06456198742288728
2022-04-20,{},0.0,0.005560767,-0.05963924390121161
2022-04-21,{},0.0,0.0098525025,-0.0639788306272564
2022-04-22,{'primary_asset': np.float32(0.01771361)},-0.0011159775733402125,0.013984404,-0.0823184063519278
2022-04-25,{'primary_asset': np.float32(0.02)},-0.0014164540033849515,0.01648146,-0.05861504053076814
2022-04-26,{'primary_asset': np.float32(0.02)},-0.0010635730252134656,0.0292325,0.023658259091860454
2022-04-27,{'primary_asset': np.float32(0.02)},-0.0005395148004292942,0.03430721,0.07137531522323481
2022-04-28,{'primary_asset': np.float32(0.02)},-2.847882970045982e-05,0.03166548,0.06378016491058827
2022-04-29,{'primary_asset': np.float32(0.02)},0.0006747965296838255,0.0397388,0.09350043742400094
2022-05-02,{'primary_asset': np.float32(0.02)},0.0013182359846808296,0.035111766,0.10224482681398113
2022-05-03,{'primary_asset': np.float32(0.02)},0.001719543742744187,0.032125935,0.12398520085018165
2022-05-04,{'primary_asset': np.float32(0.02)},0.0019291601312841598,0.088123895,0.12377941352955087
2022-05-05,{'primary_asset': np.float32(0.02)},0.0019115749153286294,0.074839145,0.05938386082344062
2022-05-06,{'primary_asset': np.float32(0.02)},0.0018563019954621045,0.071219765,0.07968220714850832
2022-05-09,{'primary_asset': np.float32(0.02)},0.0015013466155330093,0.06970688,0.013505979848239457
2022-05-10,{'primary_asset': np.float32(0.02)},0.001127020883902738,0.058734126,0.030403765850905706
2022-05-11,{'primary_asset': np.float32(0.02)},0.0006750798328087113,0.041432217,0.010794148230626811
2022-05-12,{},0.0,-0.0032748235,-0.02482651855584066
2022-05-13,{},0.0,-0.009484975,-0.012312067393551014
2022-05-16,{'primary_asset': np.float32(-0.02)},-8.475115486406438e-05,-0.019602753,-0.00787153886978118
2022-05-17,{'primary_asset': np.float32(-0.02)},-6.906362693901108e-05,-0.030353064,0.02648188378198149
2022-05-18,{'primary_asset': np.float32(-0.02)},-0.0001643450339973958,-0.020343387,0.03461450052764936
2022-05-19,{'primary_asset': np.float32(-0.02)},-0.00015484263076072298,-0.02266692,-0.027202119418107688
2022-05-20,{'primary_asset': np.float32(-0.017070156)},-0.00010606252829792035,-0.017131457,-0.01995606933560503
2022-05-23,{},0.0,0.0062031494,0.04088525990047412
2022-05-24,{'primary_asset': np.float32(0.02)},0.00020758914127421422,0.022846108,0.04855571473137797
2022-05-25,{'primary_asset': np.float32(0.02)},0.00021508705571705422,0.019244187,0.03648897918025721
2022-05-26,{'primary_asset': np.float32(-0.019065274)},-0.00046112317660621497,-0.012100433,-0.010041139975519574
2022-05-27,{'primary_asset': np.float32(-0.02)},-0.0005014360844178805,-0.033214923,-0.015529789857367467
2022-05-31,{'primary_asset': np.float32(-0.02)},-0.00041562902297847886,-0.055441197,0.019433494061139357
2022-06-01,{'primary_asset': np.float32(-0.02)},-0.0002520800447961706,-0.050948244,0.0076684692718997595
2022-06-02,{'primary_asset': np.float32(-0.02)},-0.0002388039121141387,-0.054431375,0.03316994593556305
2022-06-03,{'primary_asset': np.float32(-0.02)},-0.00031543962669504605,-0.054385684,0.009117789097942712
2022-06-06,{'primary_asset': np.float32(-0.02)},-0.0003718230246563097,-0.05046157,-0.0014339400519847668
2022-06-07,{'primary_asset': np.float32(-0.02)},-0.0002331286249446275,-0.03793666,-0.015240106641796564
2022-06-08,{'primary_asset': np.float32(-0.02)},-0.0001499501387593353,-0.040029723,-0.013126152739219313
2022-06-09,{'primary_asset': np.float32(-0.02)},-6.418315479525076e-05,-0.020206312,0.011728199465281532
2022-06-10,{'primary_asset': np.float32(-0.007353307)},-7.709342927436738e-05,-0.01161589,0.04549292349288693
2022-06-13,{'primary_asset': np.float32(-0.005890915)},-0.00010792434731140241,-0.010349146,0.03774749766323543
2022-06-14,{},0.0,-0.002749314,0.03594327129320485
2022-06-15,{},0.0,-0.0023107994,0.028252095240852655
2022-06-16,{'primary_asset': np.float32(0.010192896)},0.00034318060865857727,0.014453868,0.04590724302814958
2022-06-17,{'primary_asset': np.float32(0.02)},0.0008244585685657444,0.020595597,0.08326453945025539
2022-06-21,{'primary_asset': np.float32(0.02)},0.0012769867438270925,0.041428957,0.15087954400727072
2022-06-22,{'primary_asset': np.float32(0.02)},0.0015934226794736695,0.040017996,0.1150522569730727
2022-06-23,{'primary_asset': np.float32(0.02)},0.0017268717082753154,0.04555951,0.06161435318696879
2022-06-24,{'primary_asset': np.float32(0.02)},0.0017760225017825948,0.040160846,0.058194941679620894
2022-06-27,{'primary_asset': np.float32(0.02)},0.0017305389893173097,0.034426637,0.07189366107977507
2022-06-28,{'primary_asset': np.float32(0.02)},0.001607554862429047,0.036848277,0.12013351159797774
2022-06-29,{'primary_asset': np.float32(0.02)},0.0016808002157244844,0.03957332,0.1333635957062223
2022-06-30,{'primary_asset': np.float32(0.02)},0.0018771941433080638,0.035874777,0.11071283618030027
2022-07-01,{'primary_asset': np.float32(0.02)},0.0019805590566443713,0.052643217,0.08403617059129428
2022-07-05,{'primary_asset': np.float32(0.02)},0.0019884139149052298,0.03724676,0.07385737568888204
2022-07-06,{'primary_asset': np.float32(0.02)},0.0019149876516166369,0.08189695,0.10177694536552837
2022-07-07,{'primary_asset': np.float32(0.02)},0.0017864151160327261,0.06948531,0.1012204610917895
2022-07-08,{'primary_asset': np.float32(0.02)},0.002017421891375482,0.06784615,0.16846453130684028
2022-07-11,{'primary_asset': np.float32(0.02)},0.002110122612383582,0.070220865,0.10721135136132495
2022-07-12,{'primary_asset': np.float32(0.02)},0.0022954490658168483,0.058644302,0.12018899008279085
2022-07-13,{'primary_asset': np.float32(0.02)},0.00240516547110201,0.05977244,0.1292060472999071
2022-07-14,{'primary_asset': np.float32(0.02)},0.0025132251311203346,0.059856147,0.12823537670020102
2022-07-15,{'primary_asset': np.float32(0.02)},0.002439670399908675,0.053548414,0.15007584809290625
